order_id,customer_id,order_purchase_timestamp,order_approved_at
CsSEJmkwT4Ka,Jk21Le9fRINr,04-03-2017 23:21,04-03-2017 23:32
kk7gkUXIEykh,3sB6ogNiqFbS,24-04-2017 09:51,25-04-2017 08:03
2MpNkop0i67h,TRKu576LNuTO,13-04-2018 23:52,14-04-2018 00:14
zkUcCrQaMAqY,In6RcWRCxYl6,24-04-2018 20:09,24-04-2018 20:33
gc5uLUvmL5qw,YrpFV9XQ9G6U,24-06-2018 14:29,24-06-2018 17:34
SwXzewU1GsuP,EfCbd2JoEyrP,26-11-2017 21:12,28-11-2017 03:39
n9jNzJVoL3xZ,RyGgrzDqHqgT,14-12-2017 16:59,14-12-2017 17:13
vhuqoT3wqEhB,IPzYevtAildn,01-02-2018 20:50,01-02-2018 21:10
tiyuJi4eK4DA,i8EPotHK5dwd,05-11-2017 12:10,06-11-2017 13:31
XVvaKIpo01F2,QwShaFK6shEq,31-08-2017 15:28,31-08-2017 15:44
5l2rmYpamwOI,Q9wB52qpLdXX,30-04-2018 19:26,01-05-2018 02:37
W0tytijkBKnc,Dv4zg9irHKMM,29-07-2017 11:00,02-08-2017 08:32
z8yphUyxFu1X,2hGA1VjYyKtV,12-06-2017 20:20,12-06-2017 20:35
aKelzQjqVRQ0,bcXT9QWKcXxd,20-04-2017 12:43,20-04-2017 13:10
T0ixrE1sVJso,JZs84MFQWUvO,13-03-2018 13:29,14-03-2018 02:50
0R1IlBGTOpPP,6ZBdEtjvwR1a,05-07-2017 10:05,05-07-2017 17:39
8lKvTkjKorwO,M1ukKzbkO1Q8,22-08-2018 12:19,22-08-2018 12:30
eNuamRKIWpei,kfzIHWMGkCa1,21-05-2017 08:01,22-05-2017 10:41
phaSXuuPqvVg,Sm16so7bnouq,06-09-2017 14:28,06-09-2017 14:43
PFKKtmRTYfgm,lYGTy2uSc74M,22-05-2017 16:41,22-05-2017 16:55
ggtLNRUTASN2,AporZRHr1Xjh,19-12-2017 21:21,21-12-2017 02:12
ls3ffSyoFNOL,kZWnAAm7RqRr,17-01-2017 11:26,17-01-2017 11:41
WZc59tQ36cWY,wAnR4ODUaE05,24-04-2018 15:51,24-04-2018 18:59
ktYFvzCpZEk5,MJd31exsiYDk,25-11-2017 13:54,25-11-2017 14:16
qZCY2KAW6TLs,nvX0ZQBribbv,20-07-2018 11:20,20-07-2018 11:30
PWe5SM0TeCqK,w8mj2ehkjYG3,12-08-2017 20:40,13-08-2017 20:50
WQQ9ZR579w5N,RWP6N6n0V43l,15-05-2018 17:33,15-05-2018 17:54
627UBBSUaW77,uYEF4tPFYWl1,02-07-2018 12:38,02-07-2018 12:50
oqBtvLOZQ3Fg,gIH0bhk8FMdT,05-02-2018 13:14,05-02-2018 13:31
A1uJNxlRZDGo,YIP1nOuy9nvX,18-08-2017 03:55,19-08-2017 02:16
I7gwZ47k9UZC,y4rTJF1ZuGUP,03-06-2018 11:17,03-06-2018 11:30
2fBppU1Ex5pb,3UrG67X8pGh5,02-04-2017 22:15,04-04-2017 05:55
WXEKFyvYKZLM,QD5PX9QYGany,21-08-2018 20:53,21-08-2018 21:05
eDEw0QlBY3bT,Pg1v3MkvNJgZ,25-04-2018 16:48,25-04-2018 17:15
jHVxoPntv0ay,QOWzrWh36VjO,27-11-2017 16:44,27-11-2017 16:52
9GVDMcOtyJwM,C4LZqS0rdNKX,27-07-2017 12:50,27-07-2017 13:15
MtWqhJ6pzif4,OHdpDCGJihT6,02-04-2018 00:23,02-04-2018 01:09
jpxBFFiqv3Bi,4vBPoHKWdumk,02-11-2017 13:18,02-11-2017 13:25
3GeCXlowypqZ,d17RvBYTjVzF,17-09-2017 11:47,17-09-2017 12:09
e2Gvnn57vltS,PTxiM26h2AM6,11-11-2017 20:03,11-11-2017 20:15
MuVPzQcsTMgs,Gyrq1rPvICnH,23-03-2017 10:20,24-03-2017 02:44
iqweEntXRpSZ,euNB3zcBDuxj,08-08-2018 21:26,09-08-2018 03:50
MoK51jB7FEEV,UVQfizw5jA92,29-04-2018 11:12,29-04-2018 11:33
uUaLNwngMkO7,SZ2z7ElQ3uNp,15-05-2018 19:29,15-05-2018 19:53
eoRsLrcA509a,dH6OfoRaQc0p,27-01-2018 11:34,27-01-2018 11:56
CVyVH0Tvt6bn,bmkYBtm7wUFy,30-11-2017 14:31,01-12-2017 11:31
1sIhU9YAPWvB,rBD0pcR1Hu5t,15-06-2018 09:53,15-06-2018 10:18
Q43reHdUjbt0,YwZeTwSgTIcc,30-07-2018 22:02,30-07-2018 22:31
ea5I5deiL7OJ,O0d5Q6TqY4Eb,24-08-2017 16:54,24-08-2017 17:10
YOmMlN8Te5Tb,pQrEaS7P7aQv,18-06-2017 15:57,18-06-2017 16:10
DRrS3MOYgwIZ,eBL1ECdsSKa2,09-02-2017 14:00,09-02-2017 14:10
isZSK9oKyheS,itFArbXYdo0x,13-05-2018 00:10,13-05-2018 00:35
0ZL8XxF4nzNf,KztWR4GOBOws,03-08-2018 16:16,03-08-2018 16:25
eNuZS6vxciHV,dN5eSdoHIbZe,19-07-2017 14:36,19-07-2017 15:05
TQP35fFGCafF,uEXLiuYJwVEE,09-02-2018 13:47,09-02-2018 14:15
DI5ttg3BrmWz,g5ATlMRpAUeY,27-01-2018 18:04,27-01-2018 18:15
oaVYQZDKEIuU,FSDC12wpFtIU,16-03-2018 17:28,16-03-2018 17:49
GCrXmQ2VmBWw,NgoyWxxRslaq,18-10-2017 12:36,20-10-2017 02:46
Ln6q75WRVlku,qrhbglCBgR41,20-11-2017 22:28,20-11-2017 22:39
72NcR6Kkm6gn,r82NERjGvyAb,10-02-2018 21:17,10-02-2018 21:35
eOOZxDL8DHmK,XEOlXuLvu8tx,01-07-2017 02:53,01-07-2017 03:03
nggAx3w3K4a7,UUpmrxXOv3xH,05-10-2016 17:21,06-10-2016 15:55
vDkYMM2x5h6l,gejLnN0Oq7nQ,28-01-2018 19:48,29-01-2018 20:12
U6FoI2D4DEk1,IZnt4ZOVg3WC,04-08-2017 19:00,05-08-2017 03:03
8G1HZKgmeKgQ,KotnB03f0lUI,18-06-2018 10:32,18-06-2018 12:02
cMBTIGss2YhG,1Y8HPBKYq5GC,28-08-2017 20:30,28-08-2017 20:45
CPGx1owZht6D,3eY3nPVepuGs,11-01-2018 12:59,11-01-2018 13:10
jSDWzhgB3UlX,i0cmkrVOaxQr,05-04-2017 14:54,06-04-2017 15:03
mg7qpzHwUkne,fR1mxOt6Kn9w,27-12-2017 21:53,29-12-2017 02:09
KcsGM9a1mQ3d,FvHPTnIBP0Wh,05-05-2018 20:55,07-05-2018 08:51
LFmZYYEdFI97,guCyUICIDruJ,09-06-2017 10:11,10-06-2017 02:55
xNVjPlVA4COO,cBroKqGv4qsv,22-05-2018 13:06,22-05-2018 13:35
wju1o3MI4aM6,gJyMlP5W8zCw,16-08-2018 22:31,16-08-2018 22:49
T8datTtIQzTq,iD78toPKd7Tx,19-08-2017 11:14,19-08-2017 11:30
kPncrJKdkWLs,u16WLi6KFd6H,11-02-2018 20:04,11-02-2018 20:28
hetaJW1zGkoN,oHuS4157uSZB,06-02-2018 09:34,06-02-2018 09:50
rvms8ULstUJJ,10ZA0XKIz7z7,09-03-2017 16:43,09-03-2017 16:43
ZlGc9nnaRYv5,cEdDsb23nfZc,01-08-2018 13:18,01-08-2018 13:31
DOj6v7pTzmux,KZz9xQTmnksd,05-10-2017 16:19,05-10-2017 16:35
2jugViYeVXiN,YLKSIwUsyee3,24-12-2017 14:19,24-12-2017 14:28
d6R77RAKP6tQ,gD5oUszTfu6f,27-02-2018 16:30,28-02-2018 10:09
cAGPuDFcAkN9,j4Bfgbk3j1DX,11-05-2017 16:03,15-05-2017 11:33
SUZZMNspzD4H,h75QrzynyWtZ,06-11-2017 12:28,08-11-2017 03:30
beTHFMinJiTl,8RIXyiWrNihS,20-10-2017 14:22,20-10-2017 14:35
M3uUL1aIHJrQ,A1y5mNvGuPjh,18-09-2017 18:53,18-09-2017 19:05
I2O570BBhYho,9Lgx0PCTgmGN,28-04-2017 12:32,28-04-2017 13:05
YgCHC2LICgwj,jqJkx6YNlv8T,28-06-2018 11:46,28-06-2018 12:40
OyIdzA5PSc1P,l2p6m72tvrRR,18-01-2017 17:20,18-01-2017 17:31
xfE44y4jSMCa,5vA921JhS6fO,20-09-2017 22:19,20-09-2017 22:30
bKauwk75tVS1,zoiNvrYNW1W4,16-05-2018 00:09,16-05-2018 00:34
57ymphN7UcvZ,bPThYAX1axFE,13-08-2018 08:33,13-08-2018 09:04
upaP5J96DmOE,nIDq5v7XnXad,20-04-2017 02:48,21-04-2017 05:15
1JX8xT87WI7J,wY4IguGtnajt,28-11-2017 22:29,28-11-2017 22:39
SFW2Dpl0ayCp,rhOCaxSgvHkR,15-02-2018 19:53,15-02-2018 20:06
1L5Yq8hocudC,O23uJENIXBxT,16-10-2017 14:05,16-10-2017 14:27
31F4fxaX0Cqa,NZkyWTlX54r7,25-02-2018 10:46,25-02-2018 12:20
mk9tY1uvYjML,3R7aP9pQDFlf,22-08-2018 10:56,22-08-2018 11:05
c9uFQtah3E56,DQm04nEnRbZB,22-01-2018 13:48,22-01-2018 15:53
C44ATd6E3wYj,4NxS9dT47lw3,03-07-2018 20:23,05-07-2018 16:21
uvNTRg9565jS,ZF7IC7xu352T,12-05-2017 07:18,13-05-2017 03:02
9kl2epQE8Oez,nA9Z0kVHbsz3,02-05-2017 10:01,03-05-2017 15:31
Zp51Y7Lr39Oh,UiR0wSExTkdb,20-11-2017 12:53,22-11-2017 20:34
CMOjfbK6a4ka,EzNxF5Izap4o,06-02-2018 13:17,06-02-2018 15:50
gCtltrAzuejp,qLxXHwPyzbzW,18-08-2017 00:50,18-08-2017 01:05
4nJC9jOuGA6z,rfxxVdnndAkK,23-03-2017 20:23,25-03-2017 02:15
P695NwDFfsk9,ZrX70uTG8kQn,24-10-2017 16:53,26-10-2017 02:56
5XV5s3kurPXq,FJEsu6Fo2F5c,24-11-2017 00:32,24-11-2017 01:10
Xs5sovs7Je7m,xSYulb61mJ6E,18-09-2017 17:53,19-09-2017 03:55
JqWl20K54B2I,EVqyoeNkyRvA,15-01-2017 23:25,17-01-2017 03:22
Z43ZhRjHPbqp,Qe47eF7W5WNC,06-11-2017 12:02,06-11-2017 13:31
n6r4spCBeX32,pPolnSB1PuCw,17-07-2018 11:25,17-07-2018 11:41
NXK1dOgZUekv,vkDiWRjwtH2l,21-05-2017 08:01,22-05-2017 10:39
JbrbfSKp2Sky,KWiwKgkIKaHq,28-09-2017 00:20,28-09-2017 00:49
yFG7jn0zqTUU,KC1sKWpEuxgn,18-07-2018 21:37,18-07-2018 21:50
SxRFxZB0R9bt,WUqp1qTIUlbS,05-08-2018 15:33,05-08-2018 15:45
QB3eEasgZcll,s3SNM8kPcnkL,09-03-2018 10:11,13-03-2018 04:48
GOB8DIhNnVPX,620vDOuCf3Wv,30-07-2018 12:48,01-08-2018 03:31
ylKg0WhuRIeR,H94lPlCFkX62,15-01-2018 16:19,16-01-2018 11:57
NFfhNu96Tgrk,Am8zkhQgoumU,10-01-2018 07:26,10-01-2018 10:32
TB3aeppjQa3K,ZqtZsGGr0DyH,01-04-2018 13:54,01-04-2018 14:07
xpa41dbx2soK,g2KUJrDv0EZv,18-11-2017 09:40,18-11-2017 09:51
hbl6905KMZnv,rybHrxvT9VVJ,21-06-2018 00:25,21-06-2018 01:17
DHPnyE8K6d3M,TNuUCANpLGCR,06-03-2018 22:32,06-03-2018 22:48
GfWEYjqSLqvW,i5dZyN9IKKLQ,10-02-2018 16:50,16-02-2018 07:56
PtH441jpVQuH,ZpJLMwe20WK2,22-03-2018 11:49,22-03-2018 12:08
YZ8rCyeYAp1z,pY2sR3ClK8Ag,17-04-2018 11:00,19-04-2018 02:35
JVox23Vf8xJy,BaAEasqQit91,07-03-2018 13:53,07-03-2018 14:29
3Tbnz0ka1R2i,gMNkALrXN91w,14-08-2018 18:32,14-08-2018 19:04
dtM2FtpEtp2V,FxYVdFjH8XKo,10-01-2018 20:38,10-01-2018 20:49
NM9wR10s5eZC,4hkWpMZ1l9JY,01-02-2017 12:34,01-02-2017 12:54
AFnf0HLmIMEu,sD3ntWsrTl9f,05-08-2018 00:06,05-08-2018 00:15
emo3bCOwHWpx,uZRLaPQ3cFNB,29-11-2017 18:06,01-12-2017 17:59
fA24GzRb60Vr,D0BkvXPPDXyN,11-04-2017 12:22,13-04-2017 13:25
auFf23aOZk4y,ckNnOfjgxvIf,10-08-2018 19:57,10-08-2018 20:10
AXnAOD7rY7hs,0hmeP17KqfMi,20-03-2018 23:53,22-03-2018 02:51
oqwXaYxZo0S6,SImdrU3qOV1i,24-10-2017 17:54,24-10-2017 18:14
zJwrsq3w2NSF,Gc3q9IKNXVR2,18-04-2018 23:28,20-04-2018 07:11
iZGFmOUKaX2e,8CF92pF3zrbC,24-11-2017 19:50,24-11-2017 22:59
S5YiptxccyTz,fORYCikucDpg,01-11-2017 10:43,02-11-2017 02:15
rGclJEuI7LMR,rkAsGkkhJsGw,17-01-2018 20:41,18-01-2018 20:33
ZsCwqyYfyG0w,MdSxXMEG3lpN,04-05-2018 22:06,04-05-2018 22:15
lJjwTjtX07nB,YKtChrmD6gqk,12-04-2018 20:57,14-04-2018 02:30
GfiACRNEZGSH,PwFsff2Cju4h,25-05-2018 23:05,25-05-2018 23:37
Hqh5dzYDDBvA,tnckDZnBJWqe,16-11-2017 12:57,16-11-2017 13:16
yRalN0DdEibt,EOGe0HqQ1EuH,14-04-2018 17:22,14-04-2018 17:32
cr2T3Ej4GbkS,tW2pTipqTJYd,15-03-2018 14:18,16-03-2018 14:49
GGECcIfkxJW7,nvYmNjNHZSyf,25-04-2018 14:59,25-04-2018 15:16
8tMaL0m1UwJP,57m7CQnwsr9V,03-06-2018 18:47,04-06-2018 18:50
LRSoYqU220wg,NAHBsrguOp27,16-10-2017 01:21,16-10-2017 01:35
pQZZn6f2Nwac,0PTeAIBdQ5O6,08-12-2017 18:14,08-12-2017 18:32
7VdRLA7Nombc,9pZ7xGWY0k0p,02-08-2018 13:55,02-08-2018 14:10
rQVMVhl24Z6v,ZuvKyWBQK8oN,01-09-2017 00:23,01-09-2017 01:32
v9H0S7KcD851,EDd5NEwo4hG1,18-03-2017 21:39,18-03-2017 21:39
puF9euGT2Fdu,9aTRMWhflEHe,05-07-2018 19:35,05-07-2018 19:52
9bT2OIcUk02x,YsgUMNPSWcDh,27-02-2018 10:55,27-02-2018 11:10
C6tyrPSg0TuW,TNSIa6K1ApM0,03-10-2017 11:27,04-10-2017 11:40
5Mln1nvz2lFS,0WrYcovL9IzB,28-02-2018 20:37,28-02-2018 20:50
I94Bsyac2kcO,eJQJ793A6juI,07-03-2018 13:39,08-03-2018 02:29
gwZ9cb8rdCMn,JoQSkYRwXm3M,10-02-2017 17:43,10-02-2017 17:55
5HKcGMida80p,LxC0FxGbjaSE,02-06-2017 09:19,02-06-2017 09:30
TI04lKEB8r1k,UOnwEtY3uQb5,04-12-2017 20:56,05-12-2017 08:30
AiBiuE2Fibu4,JwNlP9aIaw0r,13-08-2018 10:48,13-08-2018 11:04
mThNwwFoKN4j,pDxVtqdPBENy,19-08-2018 14:22,20-08-2018 12:10
AFJqBp2akof7,QlypiGh9SFpH,09-01-2018 22:42,10-01-2018 10:31
RK04Zv3tltcO,qT8ljTsix9uB,30-05-2017 09:39,30-05-2017 09:50
9hYGFKOnvIOl,VRiTKuZd9KyT,03-08-2018 13:22,07-08-2018 04:44
Lqn8JRUKio9H,nSoJ5GFnGnYE,21-01-2017 06:58,21-01-2017 07:10
674wpgLPNn0H,1FQCDERva2Et,10-01-2018 12:25,10-01-2018 12:36
frT8IqEuNnlR,4ZJXK5i4W1cw,17-08-2018 08:47,17-08-2018 11:09
nbITmyYcpBRX,DpypkMeVhVAk,15-05-2017 13:20,15-05-2017 13:30
hc5LiIGJNJCp,AQ8EywYh8vQg,22-12-2017 14:45,22-12-2017 14:58
xcIPXxA8OM6d,B3vXfbtsfRWG,20-03-2017 10:16,20-03-2017 10:16
vVjXqA49u4aQ,Cq3VC8kHSHSk,03-01-2018 23:21,04-01-2018 01:04
tcK4MMbxQy8g,wDnxonHVqT0Y,07-03-2018 18:04,07-03-2018 18:15
EEqgr1HpDGk9,IpVVbiUcHoR2,22-01-2018 16:56,23-01-2018 03:52
mwdRbnrERAEn,SdkCXoFml3xt,10-05-2018 12:40,10-05-2018 12:56
5ULpbtSHzOsr,FAigK5GWsS67,27-01-2018 23:39,27-01-2018 23:55
tbhKhluWzICm,3wmrlPNxZqT8,29-07-2018 19:27,30-07-2018 18:31
8XXJqJ2FR2tx,l59aUZ12e9TF,19-04-2018 16:53,19-04-2018 17:07
q5SL1FymTrO5,KsMmiF1a3PgL,28-05-2018 12:53,28-05-2018 13:14
nwtIFWi0Gw34,KumvhtNS6K8h,18-04-2018 22:51,20-04-2018 07:15
x0Lw29Cys4Zt,ps032elWYOEU,11-08-2018 19:20,14-08-2018 19:24
j0gPApuCNsGE,mzkusK2k7sx5,01-05-2018 20:00,01-05-2018 20:16
UTXcVAFKQVYp,vxYlf2Uw5rBs,28-12-2017 21:21,28-12-2017 22:32
JiLhXpZh6XYD,0PNgr7EoJ1bn,05-06-2018 17:10,06-06-2018 02:54
IeVxp1ipKkol,k2tOQqTDpRZp,18-06-2018 14:26,18-06-2018 14:36
KXa9eXjwxLQf,PRIEwhzSZClU,10-10-2017 17:43,10-10-2017 17:56
ugC6lzIUewgX,GjstRy1jPHgH,15-03-2018 19:35,15-03-2018 19:50
EtAQ9x18Eml7,FMkrzOeMeB1Y,11-05-2018 13:08,12-05-2018 03:32
eCDGFvOMx3WD,wh3RmgMUFms0,09-08-2018 11:20,09-08-2018 14:30
pJ1lhYKVobTQ,qmlUgTIP0OTy,02-05-2017 22:19,03-05-2017 11:33
YalVac9rBE6z,wZtyvaTkKg9s,07-08-2017 21:06,07-08-2017 22:04
3CpXeZnO7DOu,wPW7UK9b4HwN,17-05-2017 16:49,17-05-2017 17:05
QZT6aMJhMEEv,o8W7O1HuPVve,15-12-2017 13:43,16-12-2017 16:20
p8SHBWNyOyGE,MctkA2CK0L0o,27-01-2018 19:46,27-01-2018 19:58
zUkqwGPRx1Jo,qi0KeT43Zjk1,08-05-2017 22:48,08-05-2017 23:02
GkiHl5hj4NsQ,yvBRx0J5t4Pk,16-05-2017 17:33,16-05-2017 17:45
qMDB4HO8fGYE,amQ2QF4csTum,20-08-2018 12:34,20-08-2018 15:35
YezLECa9esKs,xz38vY5lcfsv,15-08-2017 20:28,16-08-2017 00:04
yweGglsMR9A8,CD8MuwLALz8z,29-01-2018 10:43,29-01-2018 10:54
MmfrP9sWv16K,ZKgPkUFd5DVU,07-03-2018 19:30,09-03-2018 02:31
MdBW1l8XT0iU,bYJJRS914SDR,12-06-2018 13:26,12-06-2018 13:43
7Wm2qDgdSLPT,yThDKXHqKKEl,04-07-2017 01:44,04-07-2017 01:55
kWZpyl2qqcLT,fli7Xt2ZTvve,15-08-2017 02:45,15-08-2017 03:03
UIPB94huT0jL,mjEONSvo0Auk,07-03-2017 17:35,09-03-2017 02:45
fXvivL22Y6zg,OAT4CFbMepW9,24-08-2018 20:24,24-08-2018 20:35
ktohTyKRqLWv,FukhL5OgXla1,03-02-2018 18:21,03-02-2018 20:10
qC2SQGSzohVQ,nsygjP30VFRZ,20-11-2017 21:10,20-11-2017 21:26
54K6Jumm66RU,rqyJMkPYWdQT,02-04-2017 10:30,02-04-2017 10:42
Kdo10DgFpk3Z,NyRNMwxnpwwT,09-03-2018 18:07,09-03-2018 18:29
Kg9Ga3YoFunS,Ny1ZG7lXgvCf,17-01-2017 00:16,19-01-2017 02:11
DcCLWWaVmGqP,YnCEp15XvybB,27-11-2017 23:43,27-11-2017 23:52
gf6VVTvLLowj,roaX2rypSLNV,06-06-2018 01:10,06-06-2018 01:32
rv7pEWVIhffq,tnZdiUYDUMFs,01-02-2018 22:12,01-02-2018 22:29
sb1CMtFifZUL,QNL1S1nAtexQ,23-12-2017 19:54,27-12-2017 04:12
fG6fPPG8yCno,0ipa9AuKBitn,22-06-2017 22:39,23-06-2017 02:25
W84Yc1eAZJ1U,fJOhEtp5r5zP,03-08-2017 18:36,03-08-2017 18:55
P1YHJ4wXeR2D,P8LMA2mZpuhW,26-01-2018 09:42,26-01-2018 09:53
TwCCYQVWv4Qi,55r81SBD0OG4,30-03-2017 20:26,30-03-2017 20:42
1dPFKmw0z1dA,2GJ7hPKEddAC,08-05-2017 09:20,08-05-2017 09:30
sHRA0hlff1Fd,OocyDONljejW,13-12-2017 11:03,14-12-2017 02:31
7yUgPJ9YDCPB,Bzb8e6Dstzty,08-08-2017 09:04,08-08-2017 09:40
k3clECrkOZuz,Y0IKBiObIk0S,29-01-2018 13:09,29-01-2018 13:30
Op3N5CAJqUb4,kHExwbepzXKN,15-05-2018 16:32,15-05-2018 17:14
CqDBa2eZWJMf,8OC8uAi6zY5r,12-05-2018 10:23,12-05-2018 10:52
hSSzxSLL2o4m,m9sDvzhQoYLy,20-05-2018 16:15,20-05-2018 16:30
cyXMrOGgTxwI,lG0joBuqTE7y,20-07-2017 16:52,20-07-2017 17:05
VTHXlx6Hze6e,B3ltRHDlGvpF,23-03-2018 16:00,23-03-2018 16:15
PxZxKhOoqNAD,KLdrhBL5lTbd,01-03-2018 08:11,01-03-2018 08:29
GrSpZzRFIavu,ekbscizoFENV,19-02-2018 19:55,20-02-2018 07:06
F14B1PrDGvZE,q8kVL94hKZal,01-12-2017 21:26,05-12-2017 04:13
SCZe8rVpZySi,T3Lc8Q3VULKV,26-11-2017 11:09,26-11-2017 11:18
Xr45MGBKrqcr,HaMx5PEf96qR,23-01-2018 17:23,23-01-2018 17:38
gvmDiQKZtQOK,dg8wsJiIg8Xc,22-10-2017 17:45,22-10-2017 17:56
pv2W9om2XjGU,RDIpQx5z8BMY,26-04-2018 21:49,26-04-2018 22:11
mI6OO9hd0Fze,Rzcy1xtiQ9Nr,05-07-2018 17:24,12-07-2018 03:26
KUHOKenuzN1C,yfEwwYuQoU0H,06-12-2017 09:39,06-12-2017 10:13
qQNLYzDFBwi8,08gXETqCmoYn,11-04-2017 14:47,11-04-2017 15:02
CfWfF60yc63t,Le15Q2oagylt,25-10-2017 10:11,25-10-2017 10:33
gRbNWkWVOf08,QvgAguxFt2DL,31-01-2018 16:33,31-01-2018 16:51
zdSrPvytyLlI,Nh0zY3i5OmW2,19-03-2018 15:15,19-03-2018 15:25
VzuPfHfmM3NY,NoEeydydhCrQ,29-08-2017 22:26,29-08-2017 22:44
QzCkGu4pELmM,Xccso2U2RUDe,27-10-2017 02:37,27-10-2017 02:50
9MCo53RGqXMu,Zw7N8PaDHHWS,16-07-2017 20:23,16-07-2017 20:35
7uyuI9w4O0dV,o7f2DkBPPQi0,04-06-2017 12:40,06-06-2017 13:23
tFHsHK7y85p7,HywnGdcKbaNE,25-06-2018 15:50,25-06-2018 16:15
5IznQzldHyG3,bsRmtWA0D3Qm,28-12-2017 11:27,28-12-2017 11:37
jhi4Ra4MNe0k,JFEIabNf3ZT8,14-08-2018 15:03,14-08-2018 15:31
VCQwniRfX5bs,CWxafLAekifQ,10-08-2017 20:14,10-08-2017 20:30
JQh5GZH1MGI7,WWrr29A3iXAt,29-01-2018 10:17,29-01-2018 10:39
IUfWuP3jQSaC,bQt8Xxgo3Wnp,18-09-2017 10:50,19-09-2017 10:56
cTxOKx1Nwxp4,6hwe4LsFn3mf,23-12-2017 08:51,23-12-2017 09:08
l7oJyGSv3OBj,Q8Un7O4pZg3n,07-05-2018 16:05,07-05-2018 17:30
ghv91EYVgWGO,WfLw0WV0KJPw,07-04-2018 21:37,07-04-2018 21:50
VrjtBKnnm8PU,IOhWlnaP4jft,02-10-2017 17:41,03-10-2017 04:23
9PVDWKGvKO8X,wSEH919zoel6,18-10-2017 09:29,18-10-2017 09:49
6hdexcAotb7s,bZctDikKTgj5,04-12-2017 11:27,04-12-2017 16:31
OFk17aUD9fya,mGOvFg6LkBPC,21-01-2018 01:39,23-01-2018 03:52
7RKlYb2DQLkh,s1ePeZVvlbMR,01-06-2017 16:05,03-06-2017 02:25
k4eLn4cs6ckv,6p43OrgiPUzY,10-10-2016 12:39,10-10-2016 13:01
itVUOLQQR3dM,dpyFCIeXufQH,13-11-2017 09:45,13-11-2017 10:07
JdOt2ef2eWPX,QJ0baGcV839E,19-11-2017 18:41,19-11-2017 18:51
RQBDtNkyl2Vu,1VfbWIXtMDNI,16-01-2018 18:23,16-01-2018 18:32
JgfLSvn9t4tQ,okEuC6GOSEqU,09-01-2018 00:33,09-01-2018 01:34
AsRPCuZQYVpw,T8ZPDBemQpld,27-07-2018 07:57,27-07-2018 08:10
JvbNDe9ZwuaG,T9ngl6D8khI1,28-08-2017 20:24,28-08-2017 20:44
HvB9LxoIy372,T6yts2HS4Rk3,18-02-2018 18:46,18-02-2018 19:46
3EITjdK8JmPF,GdQYNcFddHH5,10-03-2018 16:15,10-03-2018 17:27
dQyJelDv5bhZ,SBLgiLDeW3on,02-12-2017 09:43,05-12-2017 04:12
BPnrOhzTg4eu,u9Nep3X0h0TL,03-02-2018 19:02,06-02-2018 05:31
gc9b8ujHoHnj,r25BTjhcZA3I,03-12-2017 20:47,03-12-2017 20:59
nVWH1b0CuVfv,fEF1xqE3bhhg,06-09-2017 13:17,06-09-2017 13:30
yBMGKrLHk4e2,kOhpLchZsT3H,16-06-2017 20:21,16-06-2017 20:30
il4IfFPQ0TdV,Ce9v5mdFSixW,02-02-2018 10:48,02-02-2018 11:55
hlwZaOrQpBlE,XrXfn74kZNDB,19-12-2017 09:27,19-12-2017 10:11
x6SPWuOJMQzX,DKfabjA2uQSN,17-04-2018 19:40,17-04-2018 19:55
vSbfVEt5nH6v,Qen02gwXGUc6,01-06-2017 13:23,01-06-2017 13:35
QWno6KAC7oD4,LzjlS7tjLDFm,19-05-2018 10:24,19-05-2018 10:59
roT2RnMXtsQd,GXOkkwDGvhef,20-08-2018 08:46,20-08-2018 14:30
y2rNMBu9nvPX,2Mg3HVy1XwNG,30-07-2017 22:52,30-07-2017 23:22
ELm3hlfhtNsD,M16MDMrx90ik,19-05-2017 13:06,19-05-2017 13:22
8f7fNBY4KNX7,sMsTqVwlPOmv,04-09-2017 14:26,05-09-2017 04:24
Jt9TT0TbjfNr,42woz6tBH3Mq,06-03-2018 08:37,06-03-2018 08:50
V3SszT4dlVk8,udXLJc4tXXF4,28-12-2017 11:13,28-12-2017 11:28
qjpsnkKAg3Or,ub47KJRQnzSj,03-12-2017 14:28,03-12-2017 14:55
kWYOBl6Nu75e,QB7HorhdyMNQ,22-11-2017 19:14,22-11-2017 19:26
arb9lwWKOgb8,QqcJpsn2hSyw,20-03-2018 23:55,22-03-2018 19:48
NCLmKtfP70Br,xJY8dwEsbEy5,22-07-2018 15:09,27-07-2018 23:31
dYRg2HisksJs,l9a6mVwS1SfY,17-07-2017 10:29,17-07-2017 10:43
6gJKnRfUb4EH,8hZtdk3Suur4,13-06-2018 08:32,14-06-2018 02:57
JTqdL5JJ3Ira,1gwSNogDo4pe,13-12-2017 12:04,14-12-2017 18:31
VSboMALVEnXb,Yp4OpfRLXVD0,23-06-2018 22:09,23-06-2018 22:34
9F39cBkkUFdr,1HpugVbrG3PK,05-07-2018 09:27,05-07-2018 16:09
zEnRbuymlEsf,C6OqiLpIPmey,04-06-2017 20:04,04-06-2017 20:15
PYrUcauBCZ0d,cmjH1FSYxlPh,21-09-2017 14:00,21-09-2017 22:10
0zqPSkP3HCGk,ERAIW1A2Cq1E,19-10-2017 18:43,19-10-2017 18:56
HGeN7zOxB3hO,oqCVLvamG9AI,28-11-2017 01:55,28-11-2017 02:11
